y_real,y_predicha,probabilidad,correcto
2,2,0.990214,1
2,2,0.99083,1
2,2,0.868417,1
0,1,0.621569,0
0,0,0.989209,1
2,2,0.978618,1
1,1,0.720398,1
1,1,0.93456,1
1,1,0.947523,1
2,2,0.990841,1
0,0,0.765699,1
0,0,0.60177,1
0,0,0.993362,1
1,2,0.558999,0
2,2,0.658547,1
0,1,0.532173,0
1,0,0.502201,0
0,0,0.98709,1
2,2,0.756244,1
0,0,0.831302,1
0,0,0.994976,1
0,0,0.974969,1
2,2,0.967258,1
2,2,0.915441,1
2,2,0.802318,1
0,0,0.982822,1
2,2,0.783305,1
0,0,0.992562,1
2,2,0.834861,1
2,2,0.673029,1
2,2,0.735607,1
0,0,0.977972,1
1,2,0.68196,0
0,0,0.984609,1
1,1,0.930114,1
1,1,0.557684,1
0,0,0.977231,1
1,1,0.571248,1
1,1,0.957441,1
2,2,0.988875,1
2,2,0.982958,1
1,1,0.662611,1
1,1,0.950786,1
1,1,0.954383,1
0,1,0.76802,0
0,0,0.847028,1
0,0,0.978897,1
2,1,0.576608,0
0,1,0.694882,0
1,1,0.941736,1
0,0,0.861586,1
0,0,0.993146,1
0,0,0.977023,1
1,1,0.956871,1
2,2,0.765981,1
0,0,0.808615,1
0,1,0.716574,0
1,1,0.789674,1
2,2,0.979955,1
0,0,0.991517,1
1,1,0.823125,1
2,2,0.990635,1
2,2,0.845542,1
2,2,0.833246,1
1,1,0.920161,1
2,2,0.805423,1
2,2,0.990572,1
2,2,0.992031,1
0,0,0.790402,1
2,2,0.978786,1
0,0,0.986753,1
2,2,0.809537,1
2,2,0.976285,1
0,0,0.992508,1
0,0,0.971585,1
2,2,0.989842,1
2,2,0.993791,1
1,1,0.636855,1
0,0,0.851116,1
1,1,0.678065,1
0,0,0.969792,1
1,1,0.811013,1
2,2,0.97168,1
0,0,0.984404,1
0,0,0.973221,1
2,2,0.990071,1
1,0,0.576942,0
1,1,0.729465,1
0,0,0.807709,1
1,1,0.677377,1
0,0,0.97785,1
2,2,0.984133,1
0,0,0.988082,1
2,2,0.83205,1
1,2,0.66084,0
1,1,0.748426,1
2,2,0.977002,1
0,0,0.990235,1
0,1,0.506431,0
1,1,0.729505,1
1,1,0.78126,1
0,0,0.778977,1
2,2,0.979135,1
2,2,0.98754,1
2,2,0.983138,1
0,0,0.981725,1
0,0,0.990768,1
1,1,0.52818,1
1,1,0.604728,1
2,2,0.563567,1
0,0,0.988724,1
1,1,0.956677,1
1,1,0.647489,1
2,2,0.544294,1
2,2,0.657729,1
1,1,0.957153,1
1,1,0.804458,1
0,0,0.98937,1
1,1,0.851542,1
0,0,0.832324,1
2,2,0.880488,1
0,0,0.98344,1
2,2,0.974736,1
0,0,0.983116,1
0,0,0.988233,1
1,1,0.937745,1
2,2,0.580324,1
2,2,0.980409,1
1,1,0.739054,1
2,2,0.995983,1
2,2,0.99576,1
2,2,0.825622,1
2,2,0.87671,1
1,1,0.902446,1
2,2,0.743537,1
1,1,0.677667,1
0,0,0.984014,1
0,0,0.982938,1
2,2,0.976584,1
2,2,0.989881,1
0,0,0.619442,1
0,0,0.98881,1
2,2,0.760248,1
0,0,0.9831,1
1,1,0.954075,1
0,0,0.991178,1
2,2,0.761948,1
1,1,0.808176,1
2,2,0.989617,1
2,2,0.835803,1
0,0,0.97676,1
0,0,0.547328,1
0,0,0.990374,1
1,1,0.819308,1
2,2,0.996449,1
0,0,0.981756,1
1,1,0.709547,1
0,0,0.817373,1
0,1,0.60422,0
1,1,0.943394,1
2,2,0.979362,1
1,1,0.957381,1
1,2,0.623107,0
2,2,0.665126,1
0,0,0.710305,1
1,1,0.785141,1
2,2,0.995433,1
2,2,0.771302,1
0,0,0.573255,1
2,2,0.966022,1
0,0,0.967114,1
1,1,0.956502,1
0,0,0.707333,1
0,0,0.993362,1
1,1,0.938796,1
2,2,0.992534,1
2,2,0.982429,1
0,0,0.965138,1
2,2,0.668312,1
2,2,0.98107,1
1,1,0.603524,1
0,0,0.992076,1
2,2,0.779829,1
2,2,0.678182,1
2,2,0.993646,1
0,0,0.886457,1
2,2,0.880347,1
2,2,0.992896,1
2,2,0.874229,1
0,0,0.983857,1
2,2,0.992405,1
2,2,0.990504,1
0,0,0.876545,1
1,1,0.516011,1
1,1,0.940777,1
1,1,0.956373,1
1,1,0.737008,1
2,2,0.787342,1
0,0,0.883408,1
0,0,0.972186,1
1,1,0.941507,1
1,1,0.957605,1
0,0,0.902353,1
2,2,0.992845,1
2,2,0.988964,1
0,1,0.532534,0
0,0,0.874263,1
1,1,0.953842,1
0,0,0.980333,1
2,2,0.994342,1
2,2,0.992747,1
1,1,0.742556,1
1,1,0.941734,1
1,1,0.68023,1
2,2,0.978861,1
0,0,0.980198,1
0,0,0.99235,1
1,1,0.820179,1
0,0,0.764168,1
0,0,0.983942,1
2,2,0.810418,1
1,1,0.922892,1
0,0,0.975635,1
1,1,0.939055,1
0,0,0.64959,1
2,2,0.980667,1
2,2,0.654018,1
2,2,0.996131,1
2,2,0.986348,1
0,0,0.985481,1
2,2,0.679946,1
1,1,0.70488,1
1,1,0.749529,1
2,2,0.988534,1
0,1,0.49817,0
0,1,0.505693,0
0,0,0.993073,1
2,2,0.990522,1
1,1,0.560593,1
0,1,0.511915,0
2,2,0.747658,1
1,1,0.954611,1
0,0,0.990738,1
2,2,0.98082,1
0,0,0.992474,1
0,0,0.988885,1
2,2,0.977597,1
1,1,0.734478,1
0,0,0.724521,1
0,0,0.562674,1
2,2,0.992074,1
1,1,0.705091,1
2,2,0.72555,1
2,2,0.977405,1
2,2,0.991921,1
0,0,0.816383,1
1,1,0.955151,1
1,1,0.551243,1
0,0,0.979775,1
0,0,0.977151,1
0,0,0.982926,1
1,1,0.956936,1
0,0,0.989035,1
0,0,0.984518,1
1,1,0.667751,1
2,2,0.989931,1
1,1,0.513158,1
0,0,0.77731,1
1,2,0.571741,0
1,1,0.95368,1
2,2,0.989574,1
1,1,0.732645,1
0,0,0.991951,1
2,2,0.982418,1
1,1,0.933263,1
0,0,0.973902,1
1,1,0.952296,1
2,2,0.995546,1
0,0,0.805017,1
0,0,0.983812,1
2,2,0.996493,1
1,1,0.761836,1
0,0,0.81884,1
0,0,0.989322,1
2,2,0.99551,1
1,1,0.837917,1
2,2,0.749798,1
2,2,0.826086,1
1,1,0.777241,1
2,2,0.994337,1
0,0,0.974696,1
0,0,0.993073,1
2,2,0.982785,1
1,1,0.859953,1
2,2,0.981542,1
2,2,0.775713,1
2,2,0.992389,1
2,2,0.8304,1
0,0,0.577262,1
1,1,0.741904,1
1,1,0.625209,1
0,0,0.636064,1
1,1,0.79645,1
0,0,0.984225,1
1,1,0.632022,1
0,0,0.965372,1
2,2,0.992438,1
2,2,0.989211,1
0,0,0.948953,1
1,1,0.838314,1
2,2,0.982958,1
1,0,0.669258,0
0,0,0.983494,1
0,0,0.983074,1
2,2,0.979027,1
2,2,0.548596,1
2,2,0.991247,1
2,2,0.867928,1
2,2,0.800081,1
2,2,0.995229,1
1,1,0.762183,1
2,2,0.974039,1
2,2,0.97858,1
2,2,0.994408,1
1,1,0.696941,1
2,2,0.991966,1
2,2,0.989574,1
2,2,0.976325,1
0,0,0.649866,1
0,1,0.660584,0
2,2,0.993194,1
1,1,0.723625,1
0,0,0.994304,1
2,2,0.988409,1
1,1,0.727801,1
1,1,0.687218,1
2,2,0.633699,1
2,2,0.962272,1
2,2,0.994029,1
1,1,0.954788,1
2,2,0.992255,1
1,1,0.778657,1
2,2,0.832419,1
1,1,0.61275,1
2,2,0.994449,1
1,0,0.582912,0
2,2,0.989799,1
2,2,0.981889,1
1,1,0.786575,1
2,2,0.990288,1
2,2,0.978476,1
0,0,0.741998,1
0,0,0.957209,1
1,1,0.77337,1
0,1,0.770142,0
1,1,0.951284,1
0,0,0.982233,1
1,1,0.956279,1
0,0,0.994236,1
2,2,0.99049,1
2,2,0.847761,1
1,1,0.517815,1
1,1,0.947866,1
0,0,0.804841,1
1,0,0.518212,0
1,1,0.948916,1
2,2,0.875673,1
0,0,0.973221,1
2,2,0.993715,1
0,1,0.674468,0
1,1,0.746506,1
0,0,0.919522,1
0,0,0.984111,1
1,1,0.947574,1
2,2,0.975212,1
1,1,0.896919,1
2,2,0.985291,1
2,2,0.577178,1
0,0,0.989035,1
2,2,0.991,1
1,1,0.811149,1
2,2,0.832078,1
2,2,0.995182,1
1,2,0.585976,0
0,0,0.969646,1
2,2,0.993688,1
0,0,0.524504,1
2,2,0.980926,1
1,1,0.85622,1
0,0,0.917317,1
1,1,0.756376,1
1,1,0.957294,1
0,0,0.982959,1
1,1,0.825539,1
1,1,0.792702,1
2,2,0.640106,1
0,0,0.988753,1
0,0,0.57034,1
2,2,0.672685,1
0,0,0.81563,1
1,1,0.646312,1
0,0,0.710305,1
1,2,0.538853,0
0,0,0.584161,1
2,2,0.965371,1
2,2,0.992531,1
1,1,0.855782,1
2,2,0.984767,1
2,2,0.827126,1
1,1,0.598448,1
2,2,0.984521,1
0,0,0.994304,1
1,1,0.957293,1
1,1,0.956194,1
1,1,0.748512,1
0,0,0.987199,1
0,0,0.972186,1
2,2,0.97989,1
1,2,0.495664,0
1,1,0.730309,1
1,1,0.941806,1
2,2,0.980448,1
2,2,0.990738,1
0,0,0.637076,1
1,1,0.69006,1
0,0,0.978295,1
0,0,0.991874,1
2,2,0.792995,1
1,1,0.956156,1
2,2,0.788015,1
2,2,0.834453,1
2,2,0.995057,1
0,0,0.976034,1
1,1,0.954782,1
0,0,0.988976,1
0,0,0.98413,1
1,1,0.780875,1
0,1,0.549597,0
2,2,0.96732,1
0,0,0.710305,1
0,0,0.987015,1
0,0,0.991227,1
2,2,0.972901,1
1,0,0.668363,0
1,1,0.640675,1
2,2,0.986348,1
0,0,0.987072,1
1,1,0.880471,1
2,2,0.853429,1
2,2,0.818136,1
0,0,0.983133,1
2,2,0.976713,1
0,0,0.745982,1
1,1,0.636061,1
2,2,0.997033,1
0,0,0.980837,1
2,2,0.98538,1
1,1,0.928654,1
2,2,0.71276,1
1,1,0.728768,1
0,0,0.869097,1
1,1,0.829682,1
2,2,0.864898,1
1,1,0.934753,1
1,2,0.547094,0
0,0,0.981632,1
2,2,0.72057,1
0,0,0.863389,1
1,2,0.695147,0
0,0,0.988418,1
1,1,0.710444,1
2,2,0.987297,1
0,0,0.991237,1
0,0,0.983693,1
1,1,0.510181,1
1,2,0.549538,0
2,2,0.859807,1
2,2,0.988161,1
0,0,0.594356,1
1,1,0.95534,1
0,0,0.978435,1
2,2,0.985736,1
0,0,0.977815,1
2,2,0.994088,1
0,0,0.762552,1
0,0,0.593904,1
0,0,0.894479,1
2,2,0.870049,1
2,1,0.588141,0
2,2,0.731141,1
0,0,0.628347,1
1,1,0.934313,1
0,0,0.989138,1
2,2,0.973679,1
0,0,0.980404,1
0,0,0.981097,1
1,1,0.728981,1
0,0,0.980404,1
2,2,0.991093,1
2,2,0.54485,1
1,1,0.950567,1
2,2,0.96732,1
2,2,0.96983,1
0,1,0.542225,0
1,1,0.957748,1
2,2,0.991009,1
1,1,0.87381,1
0,0,0.861224,1
0,0,0.968814,1
1,1,0.685443,1
2,2,0.98427,1
2,2,0.682416,1
1,1,0.950329,1
2,2,0.966401,1
1,1,0.955969,1
2,1,0.650133,0
0,0,0.988137,1
2,2,0.806065,1
2,2,0.975333,1
1,1,0.548352,1
1,1,0.823933,1
1,1,0.95662,1
0,0,0.869858,1
0,0,0.744672,1
0,0,0.541301,1
0,0,0.993844,1
2,2,0.784017,1
0,0,0.705337,1
1,2,0.580423,0
0,0,0.752949,1
2,2,0.814608,1
0,1,0.716574,0
0,0,0.527079,1
0,0,0.713471,1
2,2,0.815328,1
1,1,0.650028,1
0,0,0.749548,1
2,2,0.992991,1
2,2,0.989428,1
1,1,0.521763,1
1,1,0.95457,1
2,2,0.99433,1
2,2,0.602605,1
0,0,0.973676,1
0,0,0.976967,1
1,1,0.641089,1
0,0,0.87345,1
0,0,0.991095,1
1,1,0.956833,1
0,0,0.976907,1
1,1,0.719756,1
0,0,0.979886,1
1,1,0.542631,1
2,2,0.991887,1
0,0,0.989968,1
1,1,0.782498,1
1,1,0.645674,1
2,2,0.830302,1
2,2,0.712381,1
1,1,0.955945,1
2,2,0.988875,1
0,0,0.983596,1
1,1,0.674392,1
0,0,0.985716,1
1,1,0.746645,1
1,1,0.947648,1
1,1,0.775707,1
2,2,0.989769,1
0,1,0.643383,0
0,0,0.982045,1
0,0,0.645341,1
1,1,0.761699,1
1,1,0.699268,1
0,1,0.654229,0
0,0,0.751751,1
0,0,0.976004,1
2,2,0.905796,1
2,2,0.846221,1
2,2,0.99434,1
2,2,0.982958,1
2,2,0.982958,1
1,1,0.957767,1
0,0,0.994303,1
2,2,0.979592,1
2,2,0.988919,1
0,0,0.762372,1
0,1,0.642943,0
0,0,0.713471,1
0,1,0.654249,0
1,1,0.75206,1
0,0,0.608054,1
0,0,0.971873,1
0,0,0.865952,1
2,2,0.84442,1
0,0,0.983498,1
0,0,0.744315,1
1,1,0.622385,1
0,1,0.612354,0
1,1,0.787135,1
2,2,0.990298,1
0,0,0.977529,1
1,1,0.762785,1
1,1,0.732216,1
0,0,0.989843,1
1,1,0.549339,1
0,0,0.975813,1
0,0,0.912656,1
1,1,0.93669,1
1,1,0.829433,1
0,0,0.772912,1
0,0,0.983741,1
1,1,0.799469,1
2,2,0.980813,1
1,1,0.953707,1
1,1,0.955149,1
1,1,0.956068,1
1,1,0.6217,1
0,0,0.978072,1
2,1,0.682398,0
2,2,0.996802,1
1,1,0.780774,1
0,0,0.963094,1
0,0,0.989145,1
1,1,0.936498,1
0,1,0.711092,0
1,1,0.794209,1
1,1,0.736508,1
2,2,0.813948,1
2,2,0.849473,1
1,1,0.509252,1
0,0,0.784595,1
0,0,0.805017,1
1,1,0.654885,1
0,0,0.994437,1
0,0,0.98779,1
1,1,0.768274,1
1,1,0.951545,1
0,0,0.993711,1
0,0,0.552621,1
2,2,0.994408,1
2,2,0.996538,1
0,0,0.983817,1
1,1,0.773555,1
2,2,0.991412,1
1,1,0.679197,1
0,0,0.728635,1
0,0,0.981023,1
2,2,0.990738,1
0,0,0.994231,1
1,1,0.957474,1
1,1,0.795233,1
2,2,0.719624,1
0,0,0.993835,1
0,0,0.988454,1
2,2,0.995369,1
0,0,0.989242,1
0,0,0.883408,1
0,0,0.667793,1
2,2,0.845222,1
0,0,0.991387,1
1,1,0.732083,1
0,0,0.989941,1
2,2,0.972021,1
2,2,0.994136,1
0,0,0.991997,1
1,1,0.82608,1
0,0,0.992851,1
1,0,0.5074,0
0,0,0.975626,1
2,2,0.717038,1
2,2,0.936495,1
0,0,0.976787,1
1,1,0.950108,1
0,0,0.674906,1
1,1,0.797859,1
1,1,0.559264,1
1,1,0.784798,1
2,2,0.781833,1
1,1,0.922983,1
0,1,0.62477,0
2,2,0.96819,1
2,2,0.990501,1
0,0,0.972769,1
1,1,0.696463,1
1,1,0.919982,1
2,2,0.99049,1
0,0,0.979576,1
1,1,0.955829,1
1,1,0.951881,1
1,1,0.748688,1
0,0,0.990203,1
2,2,0.822195,1
0,0,0.824226,1
0,0,0.596167,1
0,0,0.97901,1
0,0,0.841429,1
1,1,0.948114,1
0,1,0.603905,0
2,2,0.985902,1
1,1,0.519519,1
0,0,0.849396,1
1,1,0.610506,1
2,2,0.981997,1
2,2,0.852346,1
0,0,0.962313,1
2,2,0.989535,1
0,0,0.994036,1
0,0,0.989145,1
2,2,0.807601,1
0,0,0.647251,1
2,2,0.760646,1
0,1,0.501046,0
2,2,0.985048,1
2,2,0.983578,1
1,1,0.944782,1
0,0,0.980061,1
2,1,0.739433,0
2,2,0.880488,1
1,1,0.592718,1
1,2,0.638826,0
2,2,0.982227,1
1,1,0.808966,1
2,2,0.969491,1
2,2,0.989017,1
0,0,0.808061,1
2,2,0.867403,1
2,2,0.993641,1
1,1,0.953743,1
2,2,0.990431,1
0,0,0.835962,1
0,0,0.799191,1
2,2,0.982669,1
2,2,0.983248,1
2,2,0.99263,1
0,1,0.737113,0
1,1,0.936135,1
1,1,0.934783,1
0,0,0.824626,1
0,0,0.563205,1
0,1,0.643383,0
0,0,0.981611,1
2,1,0.504962,0
0,0,0.986116,1
0,0,0.96417,1
1,1,0.948153,1
1,1,0.639333,1
1,1,0.837918,1
1,1,0.945334,1
2,2,0.984756,1
0,0,0.989941,1
2,2,0.995433,1
0,0,0.85651,1
0,1,0.575886,0
1,1,0.640832,1
2,2,0.750397,1
2,2,0.991966,1
2,2,0.996037,1
1,1,0.499229,1
1,1,0.956433,1
0,0,0.834541,1
2,2,0.995782,1
1,1,0.953379,1
0,0,0.977529,1
0,0,0.983942,1
0,0,0.799114,1
1,1,0.948983,1
1,1,0.946457,1
0,0,0.985023,1
0,0,0.984251,1
1,2,0.495271,0
1,2,0.565981,0
0,1,0.638825,0
0,0,0.992782,1
2,2,0.97629,1
2,2,0.50242,1
1,1,0.955892,1
0,0,0.832788,1
2,2,0.96819,1
0,0,0.990509,1
1,2,0.690862,0
1,2,0.545879,0
2,2,0.847296,1
1,1,0.95783,1
0,0,0.987108,1
2,2,0.991034,1
2,2,0.800188,1
1,2,0.535428,0
0,0,0.965193,1
2,2,0.502178,1
1,1,0.595894,1
1,1,0.758807,1
0,0,0.984988,1
2,2,0.980007,1
0,0,0.986616,1
0,0,0.824557,1
0,0,0.976091,1
1,1,0.821532,1
1,1,0.950134,1
1,2,0.621051,0
2,2,0.997388,1
2,2,0.992389,1
0,0,0.783244,1
2,2,0.696419,1
2,2,0.996178,1
1,1,0.749234,1
1,1,0.956472,1
0,0,0.980894,1
2,2,0.992522,1
2,2,0.816676,1
2,2,0.980448,1
0,0,0.973222,1
2,2,0.868097,1
1,1,0.784631,1
2,2,0.763398,1
0,0,0.972674,1
1,1,0.846893,1
1,1,0.949706,1
2,2,0.98197,1
1,1,0.803882,1
1,1,0.571416,1
0,0,0.691807,1
0,0,0.989477,1
1,1,0.934462,1
0,0,0.991696,1
0,0,0.511906,1
2,2,0.986916,1
1,1,0.520358,1
1,0,0.70865,0
0,1,0.600424,0
1,1,0.952157,1
1,1,0.559599,1
0,0,0.986149,1
1,1,0.956465,1
2,2,0.975561,1
2,2,0.757092,1
1,1,0.95488,1
2,2,0.976671,1
0,0,0.992802,1
0,0,0.988588,1
1,1,0.848016,1
0,0,0.631316,1
0,0,0.738692,1
2,2,0.987025,1
2,2,0.987465,1
1,1,0.779355,1
2,2,0.995892,1
0,0,0.976832,1
0,0,0.969246,1
1,1,0.932457,1
1,1,0.54169,1
2,1,0.568759,0
0,0,0.76481,1
1,1,0.498277,1
1,1,0.957686,1
0,0,0.974529,1
2,2,0.993719,1
0,0,0.59846,1
2,2,0.793756,1
2,2,0.825013,1
0,0,0.783647,1
0,0,0.784593,1
1,1,0.697884,1
1,1,0.772263,1
0,0,0.975259,1
1,1,0.529298,1
0,0,0.992869,1
1,1,0.733169,1
0,0,0.966535,1
1,1,0.554254,1
0,0,0.763223,1
0,0,0.986376,1
1,1,0.674885,1
2,2,0.751207,1
2,2,0.800778,1
2,1,0.739433,0
2,2,0.982918,1
2,2,0.994408,1
2,2,0.983404,1
0,1,0.688193,0
0,0,0.982717,1
1,1,0.80461,1
2,2,0.988686,1
1,1,0.572899,1
0,0,0.976232,1
2,2,0.992914,1
2,2,0.99291,1
1,1,0.820822,1
0,0,0.886309,1
1,1,0.826366,1
1,1,0.663333,1
1,1,0.64345,1
1,1,0.945196,1
2,2,0.848596,1
0,0,0.812516,1
0,0,0.992687,1
0,0,0.508495,1
1,1,0.955536,1
1,1,0.953145,1
2,2,0.808244,1
0,0,0.971408,1
1,1,0.808023,1
0,0,0.991313,1
2,2,0.995126,1
2,2,0.97565,1
0,1,0.60422,0
2,2,0.884278,1
0,0,0.96796,1
2,2,0.994309,1
2,2,0.994371,1
1,2,0.713825,0
1,2,0.66954,0
2,2,0.995559,1
1,1,0.940187,1
2,2,0.973317,1
1,1,0.769336,1
1,2,0.728992,0
1,1,0.743113,1
2,2,0.980144,1
0,0,0.525958,1
0,0,0.982195,1
2,2,0.993448,1
0,0,0.843624,1
1,1,0.815567,1
2,2,0.99457,1
0,0,0.783688,1
1,1,0.604044,1
0,0,0.64959,1
1,1,0.680504,1
0,0,0.749043,1
1,1,0.924154,1
1,1,0.825133,1
1,1,0.799608,1
2,2,0.97645,1
1,1,0.668385,1
0,0,0.619558,1
1,1,0.500373,1
1,1,0.523213,1
2,2,0.995406,1
0,0,0.984982,1
2,2,0.975379,1
2,2,0.992501,1
1,1,0.775766,1
2,2,0.830302,1
1,1,0.946256,1
0,0,0.982924,1
0,0,0.990335,1
0,0,0.992235,1
1,2,0.524861,0
2,2,0.991195,1
2,2,0.981461,1
2,2,0.793172,1
1,2,0.758977,0
0,0,0.992787,1
2,2,0.981343,1
1,1,0.949249,1
1,2,0.726756,0
0,0,0.975863,1
0,0,0.988898,1
1,1,0.952047,1
0,0,0.738786,1
2,2,0.760334,1
2,2,0.994283,1
1,1,0.955868,1
1,1,0.704471,1
0,1,0.654229,0
2,2,0.980681,1
0,0,0.98576,1
2,2,0.982498,1
2,2,0.983128,1
2,2,0.990399,1
0,0,0.978727,1
1,0,0.537376,0
1,1,0.525379,1
0,0,0.970422,1
1,1,0.708435,1
2,2,0.757129,1
1,1,0.729778,1
2,2,0.992129,1
2,2,0.995882,1
0,1,0.575886,0
1,1,0.954212,1
0,0,0.765722,1
2,2,0.846221,1
0,0,0.9795,1
0,0,0.978268,1
0,0,0.976208,1
1,1,0.955451,1
1,1,0.939611,1
2,2,0.759108,1
1,1,0.536604,1
1,1,0.711479,1
2,2,0.651369,1
1,1,0.85866,1
2,2,0.996361,1
0,0,0.700418,1
2,1,0.61317,0
2,2,0.865588,1
0,0,0.773403,1
0,0,0.981023,1
2,2,0.990284,1
2,2,0.975212,1
1,1,0.706183,1
2,2,0.806065,1
2,2,0.982009,1
2,2,0.65099,1
0,0,0.691807,1
1,1,0.951939,1
2,2,0.984955,1
0,0,0.981338,1
2,2,0.979821,1
2,1,0.609168,0
0,0,0.710819,1
2,2,0.976353,1
0,0,0.777328,1
1,1,0.933476,1
1,0,0.524838,0
2,2,0.698614,1
1,2,0.561375,0
1,1,0.952917,1
1,1,0.953898,1
2,2,0.977933,1
2,2,0.991541,1
0,0,0.54536,1
1,0,0.744897,0
2,2,0.993177,1
0,0,0.961622,1
2,2,0.98757,1
0,0,0.869058,1
0,0,0.978467,1
0,0,0.976376,1
0,0,0.667936,1
1,1,0.654497,1
2,2,0.979809,1
2,2,0.818973,1
1,1,0.798286,1
1,1,0.956936,1
2,2,0.561874,1
1,1,0.956735,1
2,2,0.991898,1
1,1,0.83315,1
1,1,0.498379,1
1,1,0.955753,1
1,1,0.831284,1
2,2,0.775523,1
2,2,0.725609,1
2,2,0.9918,1
2,2,0.843677,1
0,0,0.687116,1
1,1,0.956637,1
0,0,0.991025,1
2,2,0.981491,1
0,0,0.778916,1
0,0,0.963469,1
2,2,0.976575,1
1,0,0.548288,0
0,0,0.509741,1
0,0,0.994186,1
0,0,0.865659,1
1,1,0.944257,1
0,0,0.902353,1
1,1,0.796507,1
0,0,0.989836,1
1,1,0.785908,1
1,1,0.693761,1
0,0,0.986252,1
1,1,0.954406,1
1,1,0.677644,1
1,1,0.587446,1
2,2,0.982669,1
0,0,0.907181,1
1,1,0.690633,1
1,1,0.945021,1
0,0,0.982577,1
0,0,0.970491,1
0,0,0.712705,1
0,0,0.994415,1
2,2,0.962416,1
0,0,0.965277,1
0,0,0.777905,1
1,1,0.538815,1
0,0,0.976577,1
1,1,0.577166,1
1,1,0.779423,1
1,1,0.662433,1
0,0,0.988802,1
2,2,0.802028,1
1,1,0.957415,1
2,2,0.996538,1
0,0,0.978883,1
1,1,0.562662,1
2,2,0.987672,1
2,2,0.973768,1
0,1,0.734074,0
0,0,0.801561,1
1,1,0.827461,1
2,2,0.99432,1
0,0,0.832612,1
0,0,0.980847,1
0,0,0.988284,1
1,1,0.957,1
0,0,0.980962,1
0,0,0.983152,1
0,0,0.984759,1
0,0,0.96249,1
0,0,0.723681,1
1,1,0.919965,1
1,0,0.589581,0
0,1,0.49817,0
1,1,0.785772,1
0,0,0.841789,1
0,0,0.769331,1
0,0,0.518935,1
1,1,0.502821,1
0,0,0.992802,1
1,1,0.73652,1
0,0,0.976223,1
2,2,0.817275,1
1,1,0.951177,1
0,0,0.983116,1
1,1,0.632382,1
2,2,0.86163,1
0,0,0.992851,1
2,2,0.68029,1
2,2,0.861979,1
1,1,0.955009,1
2,2,0.706055,1
1,1,0.553955,1
2,2,0.728677,1
1,1,0.654483,1
0,0,0.992851,1
2,2,0.995745,1
2,2,0.689822,1
0,0,0.580784,1
0,0,0.759042,1
1,1,0.688073,1
0,0,0.972222,1
1,1,0.95702,1
1,1,0.933425,1
0,0,0.993362,1
1,1,0.685875,1
0,0,0.900828,1
2,2,0.79364,1
0,0,0.959286,1
2,2,0.981542,1
1,1,0.819927,1
0,1,0.543738,0
1,1,0.746723,1
2,2,0.979045,1
1,1,0.948957,1
0,0,0.698016,1
2,2,0.976212,1
1,1,0.953192,1
0,0,0.990828,1
1,1,0.928079,1
2,2,0.580324,1
1,1,0.613328,1
2,2,0.749349,1
2,2,0.847761,1
2,2,0.8304,1
2,2,0.77129,1
0,0,0.992642,1
1,2,0.651005,0
2,2,0.991009,1
0,0,0.97573,1
2,2,0.733474,1
1,1,0.769953,1
1,1,0.875136,1
0,0,0.97756,1
1,1,0.933397,1
0,0,0.990526,1
1,1,0.812517,1
1,1,0.722242,1
0,0,0.982379,1
1,1,0.775777,1
1,1,0.956747,1
1,2,0.520405,0
2,2,0.994208,1
2,2,0.989672,1
0,0,0.548428,1
0,0,0.835268,1
1,1,0.693206,1
1,1,0.956714,1
2,2,0.993269,1
2,2,0.820555,1
1,1,0.66844,1
0,1,0.674468,0
1,2,0.572254,0
2,2,0.991176,1
2,2,0.979306,1
2,2,0.982584,1
2,2,0.984961,1
2,2,0.768978,1
0,0,0.974061,1
1,1,0.626613,1
2,2,0.987405,1
2,2,0.984803,1
0,0,0.807709,1
0,0,0.98453,1
1,1,0.951538,1
2,2,0.68477,1
2,2,0.986701,1
1,1,0.936822,1
1,1,0.736561,1
0,0,0.994899,1
1,1,0.817698,1
0,0,0.897993,1
1,1,0.955814,1
1,1,0.800028,1
2,2,0.997011,1
1,1,0.618123,1
1,1,0.780476,1
1,1,0.58075,1
0,0,0.948953,1
1,1,0.938442,1
0,0,0.995027,1
0,0,0.980114,1
1,1,0.883221,1
1,1,0.860724,1
1,1,0.749442,1
1,1,0.957757,1
2,2,0.992274,1
0,1,0.674468,0
2,2,0.993641,1
1,1,0.824369,1
2,2,0.992385,1
2,2,0.991227,1
1,1,0.834154,1
2,2,0.966494,1
2,2,0.983525,1
0,0,0.968893,1
0,0,0.822077,1
2,2,0.994995,1
2,2,0.986843,1
1,1,0.738576,1
1,1,0.948372,1
2,2,0.981897,1
0,1,0.575215,0
0,0,0.994911,1
2,2,0.974569,1
2,2,0.99381,1
2,2,0.853813,1
1,1,0.706036,1
2,2,0.995952,1
2,2,0.968177,1
2,2,0.844833,1
2,2,0.984473,1
2,2,0.996339,1
0,0,0.876545,1
1,1,0.932795,1
2,2,0.981415,1
2,2,0.798714,1
0,1,0.592939,0
2,2,0.99252,1
2,2,0.836445,1
2,2,0.771645,1
1,1,0.722837,1
1,1,0.791955,1
2,2,0.848596,1
1,1,0.764547,1
0,0,0.973259,1
2,2,0.98853,1
2,2,0.988504,1
0,0,0.985368,1
1,1,0.957848,1
2,2,0.992039,1
2,2,0.991391,1
0,0,0.979499,1
2,2,0.986384,1
0,0,0.994053,1
0,0,0.987374,1
1,1,0.751113,1
